category;date;percent;downloads
without_mirrors;2020-08-29;0.25%;19
with_mirrors;2020-08-30;0.31%;24
without_mirrors;2020-08-30;0.23%;18
without_mirrors;2020-08-31;1.41%;109
with_mirrors;2020-08-31;1.75%;135
without_mirrors;2020-08-31;1.40%;109
with_mirrors;2020-08-31;1.73%;135
with_mirrors;2020-09-01;0.75%;58
without_mirrors;2020-09-01;0.50%;39
with_mirrors;2020-09-01;0.74%;58
with_mirrors;2020-09-02;1.90%;147
without_mirrors;2020-09-02;1.84%;142
without_mirrors;2020-09-02;1.82%;142
with_mirrors;2020-09-02;1.88%;147
without_mirrors;2020-09-03;0.69%;53
without_mirrors;2020-09-03;0.68%;53
with_mirrors;2020-09-03;0.76%;59
with_mirrors;2020-09-04;1.00%;77
with_mirrors;2020-09-04;0.99%;77
without_mirrors;2020-09-04;0.79%;62
without_mirrors;2020-09-04;0.80%;62
with_mirrors;2020-09-05;0.17%;13
without_mirrors;2020-09-05;0.09%;7
with_mirrors;2020-09-06;0.55%;43
without_mirrors;2020-09-06;0.40%;31
