category;date;percent;downloads
without_mirrors;2020-08-14;0.03%;3
with_mirrors;2020-08-15;0.48%;58
with_mirrors;2020-08-15;0.49%;58
with_mirrors;2020-08-16;0.44%;53
with_mirrors;2020-08-16;0.45%;53
without_mirrors;2020-08-16;0.01%;1
without_mirrors;2020-08-17;0.01%;1
with_mirrors;2020-08-17;0.23%;27
with_mirrors;2020-08-19;0.18%;21
without_mirrors;2020-08-19;0.03%;3
with_mirrors;2020-08-20;0.05%;6
with_mirrors;2020-08-22;0.20%;24
with_mirrors;2020-08-23;1.09%;130
with_mirrors;2020-08-23;1.08%;130
with_mirrors;2020-08-24;0.73%;87
without_mirrors;2020-08-24;0.03%;3
with_mirrors;2020-08-25;0.18%;21
without_mirrors;2020-08-25;0.18%;21
with_mirrors;2020-08-26;0.44%;53
with_mirrors;2020-08-26;0.45%;53
without_mirrors;2020-08-26;0.02%;2
with_mirrors;2020-08-27;0.13%;16
without_mirrors;2020-08-27;0.01%;1
with_mirrors;2020-08-28;0.64%;77
with_mirrors;2020-08-28;0.65%;77
without_mirrors;2020-08-28;0.01%;1
with_mirrors;2020-08-29;0.24%;29
without_mirrors;2020-08-29;0.03%;3
with_mirrors;2020-08-30;0.44%;52
with_mirrors;2020-08-30;0.43%;52
with_mirrors;2020-08-31;0.66%;79
with_mirrors;2020-08-31;0.67%;79
without_mirrors;2020-08-31;0.01%;1
with_mirrors;2020-09-01;0.81%;96
with_mirrors;2020-09-01;0.80%;96
without_mirrors;2020-09-01;0.03%;4
with_mirrors;2020-09-02;0.20%;24
without_mirrors;2020-09-02;0.08%;9
with_mirrors;2020-09-03;0.05%;6
without_mirrors;2020-09-03;0.05%;6
without_mirrors;2020-09-04;0.06%;7
with_mirrors;2020-09-04;0.45%;53
with_mirrors;2020-09-04;0.44%;53
without_mirrors;2020-09-05;0.02%;2
with_mirrors;2020-09-05;0.65%;78
with_mirrors;2020-09-05;0.66%;78
with_mirrors;2020-09-06;0.65%;78
with_mirrors;2020-09-07;0.28%;34
without_mirrors;2020-09-07;0.05%;6
